moeCode,schoolName,campusName,campusAddress,province,city,district,lat,lng,undergraduateScope,freshmanOnly,mainCampusType,nearestMetroStation,metroDistanceKm,sourceTitle,sourceUrl,sourceDate,confidence,notes
3622000335,长春师范高等专科学校,主校区,吉林省长春市农安经济开发区（合隆镇）长隆大街2015-1号,吉林,长春,宽城区,44.076612,125.172419,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.40 km。
3632000466,盐城幼儿师范高等专科学校,北校,海洋路28号,江苏,盐城,盐都区,33.317468,120.169611,unknown,unknown,,,,Naptie cn-university-geocoder + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,百度 POI 近似匹配，坐标偏差约 0.77 km。
3632000466,盐城幼儿师范高等专科学校,南校,江苏省盐城市高职园区学海路28号,江苏,盐城,盐都区,33.30774,120.176161,unknown,unknown,,,,Naptie cn-university-geocoder + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,百度 POI 近似匹配，坐标偏差约 0.89 km。
3632000583,苏州幼儿师范高等专科学校,主校区,江苏省苏州市相城区华元路2号,江苏,苏州,相城区,31.383668,120.665291,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.11 km。
3636000312,上饶幼儿师范高等专科学校,主校区,江西省上饶市信州区志敏大道397号,江西,上饶,信州区,28.421177,117.97686,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.17 km。
3636000519,抚州幼儿师范高等专科学校,主校区,江西省抚州市王安石大道99号,江西,抚州,临川区,27.951771,116.407348,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.18 km。
3643000496,湘中幼儿师范高等专科学校,主校区,湖南省邵阳市大祥区学院南路,湖南,邵阳,大祥区,27.164663,111.411818,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.02 km。
4111010001,北京大学,主校区,北京市海淀区颐和园路5号,北京,北京,海淀区,39.992591,116.3107,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 0.87 km。
4111010002,中国人民大学,主校区,北京市海淀区中关村大街59号,北京,北京,海淀区,39.969316,116.30713,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.34 km。
4111010003,清华大学,主校区,北京市海淀区清华大学,北京,北京,海淀区,40.003396449752614,116.31978243383787,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.35 km。
4111010004,北京交通大学,主校区,北京市海淀区西直门外上园村3号,北京,北京,海淀区,39.949388,116.332095,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010005,北京工业大学,平乐园校区,北京市朝阳区平乐园100号,北京,北京,朝阳区,39.873377,116.47861,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
4111010005,北京工业大学,通州校区,北京市通州区潞苑南大街89号,北京,北京,通州区,39.92954,116.669056,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。 百度 POI 近似匹配，坐标偏差约 0.84 km。
4111010006,北京航空航天大学,沙河校区,北京市昌平区沙河高教园区,北京,北京,昌平区,40.153592,116.27045,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
4111010006,北京航空航天大学,学院路校区,北京市海淀区学院路37号,北京,北京,海淀区,39.980626,116.350943,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
4111010007,北京理工大学,良乡校区,北京市房山区良乡东路,北京,北京,房山区,39.731782,116.17213,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 近似匹配，坐标偏差约 0.80 km。
4111010007,北京理工大学,珠海,广东省珠海市唐家湾金凤路6号,广东,珠海,香洲区,22.36391,113.538301,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 近似匹配，坐标偏差约 1.20 km。
4111010008,北京科技大学,主校区,北京市海淀区学院路30号,北京,北京,海淀区,39.986417,116.354227,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.47 km。
4111010009,北方工业大学,主校区,北京市石景山区晋元庄路5号,北京,北京,石景山区,39.926784,116.202185,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.33 km。
4111010010,北京化工大学,主校区,北京市朝阳区北三环东路15号,北京,北京,朝阳区,39.970409,116.414976,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010011,北京工商大学,主校区,北京市海淀区阜成路33号,北京,北京,海淀区,39.718435,116.16125,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010012,北京服装学院,芍药居校区,北京市朝阳区芍药居甲1号,北京,北京,朝阳区,39.979923,116.435117,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
4111010012,北京服装学院,樱花园校区,北京市朝阳区樱花园东街甲2号,北京,北京,朝阳区,39.972752,116.431091,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
4111010013,北京邮电大学,世纪学院,北京市延庆区康庄镇西官路1号,北京,北京,延庆区,40.37141,115.893149,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 近似匹配，坐标偏差约 0.89 km。
4111010013,北京邮电大学,主校区,北京市西土城路10号,北京,北京,,40.156095,116.282835,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010015,北京印刷学院,主校区,北京市大兴区兴华大街（二段）1号,北京,北京,大兴区,39.758117,116.307047,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 2.60 km。
4111010016,北京建筑大学,大兴校区,北京市大兴区永源路15号,北京,北京,大兴区,39.746885,116.287907,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。 百度 POI 近似匹配，坐标偏差约 0.97 km。
4111010016,北京建筑大学,西城校区,北京市西城区展览馆路1号,北京,北京,西城区,39.935213,116.341965,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
4111010017,北京石油化工学院,主校区,北京市大兴区黄村镇清源北路19号,北京,北京,大兴区,39.755939,116.307055,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 2.17 km。
4111010018,北京电子科技学院,主校区,北京市丰台区富丰路7号,北京,北京,丰台区,39.836349,116.273684,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.35 km。
4111010019,中国农业大学,烟台校区,山东省烟台市莱山区滨海中路2006号,山东,烟台,莱山区,37.434419,121.521506,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 近似匹配，坐标偏差约 0.88 km。
4111010019,中国农业大学,主校区,北京市海淀区清华东路17号,北京,北京,海淀区,40.003022,116.351358,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010020,北京农学院,主校区,北京市昌平区回龙观镇北农路7号,北京,北京,昌平区,40.093661,116.304449,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010022,北京林业大学,主校区,北京市海淀区清华东路35号,北京,北京,海淀区,40.063491,116.098806,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010023,北京协和医学院,主校区,北京市东城区东单三条9号,北京,北京,东城区,39.909691,116.408594,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.37 km。
4111010025,首都医科大学,主校区,北京市丰台区右安门外西头条10号,北京,北京,丰台区,39.842146,116.317742,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 4.80 km。
4111010026,北京中医药大学,主校区,北京市朝阳区北三环东路11号,北京,北京,朝阳区,39.969855,116.421747,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010027,北京师范大学,北太平庄校区,北京市新街口外大街19号,北京,北京,,39.957588,116.356728,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,暂仅保留单校址占位，后续需补官方校区页。
4111010028,首都师范大学,主校区,北京市海淀区西三环北路105号,北京,北京,海淀区,39.711346,116.173088,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010029,首都体育学院,主校区,北京市海淀区北三环西路11号,北京,北京,海淀区,40.078008,116.105977,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010030,北京外国语大学,主校区,北京市海淀区西三环北路2号,北京,北京,海淀区,39.953862,116.300353,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010031,北京第二外国语学院,主校区,北京市朝阳区定福庄南里1号,北京,北京,朝阳区,39.911696,116.557721,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.30 km。
4111010032,北京语言大学,主校区,北京市海淀区学院路15号,北京,北京,海淀区,39.993616,116.340116,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010033,中国传媒大学,主校区,北京市朝阳区定福庄东街一号,北京,北京,朝阳区,39.912262,116.552299,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.18 km。
4111010034,中央财经大学,南路校区,北京市海淀区学院南路39号,北京,北京,海淀区,,,unknown,unknown,,,,DaoSword China-Education-Data,https://github.com/DaoSword/China-Education-Data,2026-04-21,low,此校区由 DaoSword 宽表中的标注校址补入；未在 geocoder 主结果中出现，建议后续以学校校区介绍页复核。
4111010034,中央财经大学,沙河校区,北京市昌平区沙河高教园区,北京,北京,昌平区,40.17146,116.281888,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。 百度 POI 近似匹配，坐标偏差约 0.89 km。
4111010036,对外经济贸易大学,主校区,北京市朝阳区惠新东街10号,北京,北京,朝阳区,39.979053,116.421605,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.36 km。
4111010037,北京物资学院,主校区,北京市通州区富河大街321号,北京,北京,通州区,39.868924,116.352166,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010038,首都经济贸易大学,红庙校区,北京市朝阳门外金台里2号,北京,北京,朝阳区,39.914651,116.475892,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。 百度 POI 近似匹配，坐标偏差约 0.85 km。
4111010038,首都经济贸易大学,校本部,北京市丰台区花乡张家路口121号,北京,北京,丰台区,39.827717,116.323967,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
4111010039,中国消防救援学院,主校区,北京市昌平区南雁路4号,北京,北京,昌平区,40.200638,116.08113,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010040,外交学院,沙河校区,北京市昌平区沙河高教园区,北京,北京,昌平区,40.153877,116.280766,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
4111010040,外交学院,展览馆路校区,北京市西城区展览馆路24号,北京,北京,西城区,39.929491,116.344364,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
4111010041,中国人民公安大学,木樨地校区,北京市西城区木樨地南里1号,北京,北京,西城区,39.901683,116.337732,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。 百度 POI 近似匹配，坐标偏差约 0.76 km。
4111010041,中国人民公安大学,团河校区,北京市大兴区团河路,北京,北京,大兴区,39.765815,116.36633,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。 百度 POI 近似匹配，坐标偏差约 0.83 km。
4111010042,国际关系学院,主校区,北京市海淀区坡上村12号,北京,北京,海淀区,40.002565,116.280288,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010043,北京体育大学,主校区,北京市海淀区信息路48号,北京,北京,海淀区,40.022438,116.312974,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010045,中央音乐学院,主校区,北京市西城区鲍家街43号,北京,北京,西城区,39.911627,116.399887,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 2.95 km。
4111010046,中国音乐学院,主校区,北京市朝阳区安翔路1号,北京,北京,朝阳区,39.990227,116.372893,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010047,中央美术学院,燕郊校区,河北省三河市燕郊镇燕顺路18号,河北,廊坊,三河市,39.956083,116.784233,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 近似匹配，坐标偏差约 0.93 km。
4111010048,中央戏剧学院,昌平校区,北京市昌平区宏福中路4号,北京,北京,昌平区,40.102921,116.373777,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。 百度 POI 近似匹配，坐标偏差约 1.12 km。
4111010048,中央戏剧学院,东城校区,北京市东城区东棉花胡同39号,北京,北京,东城区,39.935977,116.404343,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
4111010049,中国戏曲学院,主校区,北京市丰台区万泉寺400号,北京,北京,丰台区,39.862497,116.326548,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 1.34 km。
4111010050,北京电影学院,主校区,北京市海淀区西土城路4号,北京,北京,海淀区,40.111114,116.366272,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010051,北京舞蹈学院,主校区,北京市海淀区万寿寺路一号,北京,北京,海淀区,39.945738,116.313114,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010052,中央民族大学,主校区,北京市海淀区中关村南大街27号,北京,北京,海淀区,39.949513,116.31445,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111010053,中国政法大学,昌平校区,北京市昌平区府学路27号,北京,北京,昌平区,40.230445,116.254443,unknown,unknown,,,,DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/DaoSword/China-Education-Data,2026-04-21,low,此校区由 DaoSword 宽表中的标注校址补入；未在 geocoder 主结果中出现，建议后续以学校校区介绍页复核。
4111010053,中国政法大学,海淀校区,北京市海淀区西土城路25号,北京,北京,海淀区,,,unknown,unknown,,,,DaoSword China-Education-Data,https://github.com/DaoSword/China-Education-Data,2026-04-21,low,此校区由 DaoSword 宽表中的标注校址补入；未在 geocoder 主结果中出现，建议后续以学校校区介绍页复核。
4111010054,华北电力大学,保定校区,河北省保定市莲池区永华北大街619号,河北,保定,莲池区,38.87617680764038,115.50544947619628,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 近似匹配，坐标偏差约 0.95 km。
4111010054,华北电力大学,主校区,北京市昌平区回龙观北农路2号,北京,北京,昌平区,40.089405,116.310265,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 0.87 km。
4111010853,北京工业职业技术学院,主校区,北京市石景山区石门路368号,北京,北京,石景山区,39.960458,116.120933,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data + ZsTs119/pg7go Baidu POI 数据集,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,百度 POI 精确匹配，坐标偏差约 0.85 km。
4111010857,北京信息职业技术学院,东校区,北京市朝阳区东坝红松园北里甲1号,北京,北京,朝阳区,39.965169,116.551202,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
4111010857,北京信息职业技术学院,校本部,北京市朝阳区芳园西路5号,北京,北京,朝阳区,,,unknown,unknown,,,,DaoSword China-Education-Data,https://github.com/DaoSword/China-Education-Data,2026-04-21,low,此校区由 DaoSword 宽表中的标注校址补入；未在 geocoder 主结果中出现，建议后续以学校校区介绍页复核。
4111010858,北京科技职业大学,主校区,北京市大兴区凉水河一街9号,北京,北京,大兴区,,,unknown,unknown,,,,DaoSword China-Education-Data,https://github.com/DaoSword/China-Education-Data,2026-04-21,low,当前为学校级校址占位；需要后续 deep research 继续补本科生具体校区、是否大一分校和地铁距离。
4111011090,北京京北职业技术学院,主校区,北京市怀柔区小中富乐一区188号,北京,北京,怀柔区,40.338039,116.635394,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111011092,北京交通职业技术学院,主校区,北京市昌平区昌平镇北京交通职业技术学院,北京,北京,昌平区,40.227979,116.198122,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111011149,中华女子学院,主校区,北京市朝阳区育慧东路1号,北京,北京,朝阳区,39.994951,116.435292,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111011232,北京信息科技大学,主校区,北京市海淀区清河小营东路12号,北京,北京,海淀区,39.963659,116.483159,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,medium,辅源：https://github.com/jtchen2k/hcu、https://daxue.cgsop.com/ 可用于后续人工校验校区沿革与本科去向。
4111011413,中国矿业大学（北京）,沙河校区,北京市昌平区沙河高教园区南二街9号,北京,北京,昌平区,39.726045,116.169045,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
4111011413,中国矿业大学（北京）,主校区,北京市海淀区学院路丁11号,北京,北京,海淀区,39.997542,116.348374,unknown,unknown,,,,Naptie cn-university-geocoder + DaoSword China-Education-Data,https://github.com/Naptie/cn-university-geocoder,2026-04-21,high,校区地址与 DaoSword 宽表中的标注校区名一致。
