moeCode,schoolName,website,admissionWebsite,sourceTitle,sourceUrl,sourceDate,confidence,notes
4145010595,桂林电子科技大学,http://www.gliet.edu.cn/,,学校官网,http://www.gliet.edu.cn/,2024,medium,
4137010447,聊城大学,https://www.lcu.edu.cn/,,学校官网,https://www.lcu.edu.cn/,2024,medium,
4141010462,郑州轻工业大学,http://www.zzuli.edu.cn/,,学校官网,http://www.zzuli.edu.cn/,2024,medium,
4142010496,武汉轻工大学,https://www.whpu.edu.cn/,,学校官网,https://www.whpu.edu.cn/,2024,medium,
4134010878,安徽建筑大学,https://www.ahjzu.edu.cn/,,学校官网,https://www.ahjzu.edu.cn/,2024,medium,
4123010220,东北石油大学,http://www.nepu.edu.cn/,,学校官网,http://www.nepu.edu.cn/,2024,medium,
4151010621,成都信息工程大学,https://www.cuit.edu.cn/,,学校官网,https://www.cuit.edu.cn/,2024,medium,
4144011819,东莞理工学院,https://www.dgut.edu.cn/,,学校官网,https://www.dgut.edu.cn/,2024,medium,
4121010150,大连交通大学,http://www.djtu.edu.cn/,,学校官网,http://www.djtu.edu.cn/,2024,medium,
4137010430,山东建筑大学,https://www.sdjzu.edu.cn/,,学校官网,https://www.sdjzu.edu.cn/,2024,medium,
4151010638,西华师范大学,https://www.cwnu.edu.cn/,,学校官网,https://www.cwnu.edu.cn/,2024,medium,
4161010709,西安工程大学,https://www.xpu.edu.cn/,,学校官网,https://www.xpu.edu.cn/,2024,medium,
4152010663,贵州师范大学,https://www.gznu.edu.cn/,,学校官网,https://www.gznu.edu.cn/,2024,medium,
4151011079,成都大学,https://www.cdu.edu.cn/,,学校官网,https://www.cdu.edu.cn/,2024,medium,
4161010702,西安工业大学,https://www.xatu.edu.cn/,,学校官网,https://www.xatu.edu.cn/,2024,medium,
4133013022,浙大宁波理工学院,https://www.nbt.edu.cn/,,学校官网,https://www.nbt.edu.cn/,2024,medium,
4114010113,山西农业大学,https://www.sxau.edu.cn/,,学校官网,https://www.sxau.edu.cn/,2024,medium,
4137010429,青岛理工大学,http://www.qtech.edu.cn/,,学校官网,http://www.qtech.edu.cn/,2024,medium,
4141010078,华北水利水电大学,https://www.ncwu.edu.cn/,,学校官网,https://www.ncwu.edu.cn/,2024,medium,
4135011062,厦门理工学院,https://www.xmut.edu.cn/,,学校官网,https://www.xmut.edu.cn/,2024,medium,
4111010018,北京电子科技学院,https://www.besti.edu.cn/,,学校官网,https://www.besti.edu.cn/,2024,medium,
4132011276,南京工程学院,https://www.njit.edu.cn/,,学校官网,https://www.njit.edu.cn/,2024,medium,
4111011417,北京联合大学,https://www.buu.edu.cn/,,学校官网,https://www.buu.edu.cn/,2024,medium,
4122010190,长春工业大学,https://www.ccut.edu.cn/,,学校官网,https://www.ccut.edu.cn/,2024,medium,
4121010147,辽宁工程技术大学,https://www.lntu.edu.cn/,,学校官网,https://www.lntu.edu.cn/,2024,medium,
4133010347,湖州师范学院,http://www.zjhu.edu.cn/,,学校官网,http://www.zjhu.edu.cn/,2024,medium,
4142011072,江汉大学,https://www.jhun.edu.cn/,,学校官网,https://www.jhun.edu.cn/,2024,medium,
4121010148,辽宁石油化工大学,https://www.lnpu.edu.cn/,,学校官网,https://www.lnpu.edu.cn/,2024,medium,
4163010746,青海师范大学,https://www.qhnu.edu.cn/,,学校官网,https://www.qhnu.edu.cn/,2024,medium,
4122010203,吉林师范大学,https://www.jlnu.edu.cn/,,学校官网,https://www.jlnu.edu.cn/,2024,medium,
4111010017,北京石油化工学院,http://www.bipt.edu.cn/,,学校官网,http://www.bipt.edu.cn/,2024,medium,
4115010135,内蒙古师范大学,https://www.imnu.edu.cn/,,学校官网,https://www.imnu.edu.cn/,2024,medium,
4112010059,中国民航大学,https://www.cauc.edu.cn/,,学校官网,https://www.cauc.edu.cn/,2024,medium,
4121010154,辽宁工业大学,https://www.lnut.edu.cn/,,学校官网,https://www.lnut.edu.cn/,2024,medium,
4143011535,湖南工业大学,http://www.hut.edu.cn/,,学校官网,http://www.hut.edu.cn/,2024,medium,
4161010719,延安大学,https://www.yau.edu.cn/,,学校官网,https://www.yau.edu.cn/,2024,medium,
4151010623,西华大学,http://www.xhu.edu.cn/,,学校官网,http://www.xhu.edu.cn/,2024,medium,
4145010596,桂林理工大学,https://www.glut.edu.cn/,,学校官网,https://www.glut.edu.cn/,2024,medium,
4113010076,河北工程大学,http://www.hebeu.edu.cn/,,学校官网,http://www.hebeu.edu.cn/,2024,medium,
4121010149,沈阳化工大学,https://www.syuct.edu.cn/,,学校官网,https://www.syuct.edu.cn/,2024,medium,
4133010349,绍兴文理学院,https://www.usx.edu.cn/,,学校官网,https://www.usx.edu.cn/,2024,medium,
4134010363,安徽工程大学,https://www.ahpu.edu.cn/,,学校官网,https://www.ahpu.edu.cn/,2024,medium,
4132010305,盐城工学院,https://www.ycit.edu.cn/,,学校官网,https://www.ycit.edu.cn/,2024,medium,
4132010324,盐城师范学院,http://www.yctc.edu.cn/,,学校官网,http://www.yctc.edu.cn/,2024,medium,
4114010118,山西师范大学,https://www.sxnu.edu.cn/,,学校官网,https://www.sxnu.edu.cn/,2024,medium,
4136010418,赣南师范大学,http://www.gnnu.cn/,,学校官网,http://www.gnnu.cn/,2024,medium,
4121010158,大连海洋大学,http://www.dlou.edu.cn/,,学校官网,http://www.dlou.edu.cn/,2024,medium,
4115010128,内蒙古工业大学,https://www.imut.edu.cn/,,学校官网,https://www.imut.edu.cn/,2024,medium,
4132010323,淮阴师范学院,https://www.hytc.edu.cn/,,学校官网,https://www.hytc.edu.cn/,2024,medium,
4134010372,安庆师范大学,https://www.aqnu.edu.cn/,,学校官网,https://www.aqnu.edu.cn/,2024,medium,
4153010676,云南农业大学,https://www.ynau.edu.cn/,,学校官网,https://www.ynau.edu.cn/,2024,medium,
4121010146,辽宁科技大学,http://www.ustl.edu.cn/,,学校官网,http://www.ustl.edu.cn/,2024,medium,
4145010603,南宁师范大学,http://www.gxtc.edu.cn/,,学校官网,http://www.gxtc.edu.cn/,2024,medium,
4121010144,沈阳理工大学,https://www.sylu.edu.cn/,,学校官网,https://www.sylu.edu.cn/,2024,medium,
4115010136,内蒙古民族大学,https://www.imun.edu.cn/,,学校官网,https://www.imun.edu.cn/,2024,medium,
4165010762,新疆师范大学,https://www.xjnu.edu.cn/,,学校官网,https://www.xjnu.edu.cn/,2024,medium,
4142010513,湖北师范大学,https://www.hbnu.edu.cn/,,学校官网,https://www.hbnu.edu.cn/,2024,medium,
4132011049,淮阴工学院,https://www.hyit.edu.cn/,,学校官网,https://www.hyit.edu.cn/,2024,medium,
4122010191,吉林建筑大学,https://www.jlju.edu.cn/,,学校官网,https://www.jlju.edu.cn/,2024,medium,
4141010465,中原工学院,https://www.zut.edu.cn/,,学校官网,https://www.zut.edu.cn/,2024,medium,
4122010201,北华大学,https://www.beihua.edu.cn/,,学校官网,https://www.beihua.edu.cn/,2024,medium,
4137010452,临沂大学,https://www.lyu.edu.cn/,,学校官网,https://www.lyu.edu.cn/,2024,medium,
4143010531,吉首大学,https://www.jsu.edu.cn/,,学校官网,https://www.jsu.edu.cn/,2024,medium,
4136010408,景德镇陶瓷大学,https://www.jci.edu.cn/,,学校官网,https://www.jci.edu.cn/,2024,medium,
4144010588,广东技术师范大学,https://www.gpnu.edu.cn/,,学校官网,https://www.gpnu.edu.cn/,2024,medium,
4134010373,淮北师范大学,https://www.chnu.edu.cn/,,学校官网,https://www.chnu.edu.cn/,2024,medium,
4144010566,广东海洋大学,https://www.gdou.edu.cn/,,学校官网,https://www.gdou.edu.cn/,2024,medium,
4150010647,长江师范学院,https://www.yznu.cn/,,学校官网,https://www.yznu.cn/,2024,medium,
4133011058,宁波工程学院,https://www.nbut.edu.cn/,,学校官网,https://www.nbut.edu.cn/,2024,medium,
4131010274,上海海关学院,https://www.shcc.edu.cn/,,学校官网,https://www.shcc.edu.cn/,2024,medium,
4123010223,黑龙江八一农垦大学,http://byau.edu.cn/,,学校官网,http://byau.edu.cn/,2024,medium,
4136011318,江西科技师范大学,http://m.jxstnu.edu.cn/,,学校官网,http://m.jxstnu.edu.cn/,2024,medium,
4141010479,安阳师范学院,https://www.aynu.edu.cn/,,学校官网,https://www.aynu.edu.cn/,2024,medium,
4153010677,西南林业大学,http://jwc.swfu.edu.cn/,,学校官网,http://jwc.swfu.edu.cn/,2024,medium,
4165010758,新疆农业大学,https://www.xjau.edu.cn/,,学校官网,https://www.xjau.edu.cn/,2024,medium,
4135010402,闽南师范大学,https://www.mnnu.edu.cn/,,学校官网,https://www.mnnu.edu.cn/,2024,medium,
4112010792,天津城建大学,https://www.tcu.edu.cn/,,学校官网,https://www.tcu.edu.cn/,2024,medium,
4121011035,沈阳大学,https://www.syu.edu.cn/,,学校官网,https://www.syu.edu.cn/,2024,medium,
4144011349,五邑大学,https://www.wyu.edu.cn/,,学校官网,https://www.wyu.edu.cn/,2024,medium,
4115010127,内蒙古科技大学,http://www.btu.edu.cn/,,学校官网,http://www.btu.edu.cn/,2024,medium,
4132011463,江苏理工学院,http://www.jsut.edu.cn/,,学校官网,http://www.jsut.edu.cn/,2024,medium,
4131012044,上海第二工业大学,https://www.sspu.edu.cn/,,学校官网,https://www.sspu.edu.cn/,2024,medium,
4133013021,浙大城市学院,http://www.zucc.edu.cn/,,学校官网,http://www.zucc.edu.cn/,2024,medium,
4114010109,太原科技大学,https://www.tyust.edu.cn/,,学校官网,https://www.tyust.edu.cn/,2024,medium,
4144010579,岭南师范学院,http://www.lingnan.edu.cn/,,学校官网,http://www.lingnan.edu.cn/,2024,medium,
4112010061,天津农学院,http://www.tjau.edu.cn/,,学校官网,http://www.tjau.edu.cn/,2024,medium,
4165010757,塔里木大学,https://www.taru.edu.cn/,,学校官网,https://www.taru.edu.cn/,2024,medium,
4132011460,南京晓庄学院,https://www.njxzc.edu.cn/,,学校官网,https://www.njxzc.edu.cn/,2024,medium,
4153010679,大理大学,https://www.dali.edu.cn/,,学校官网,https://www.dali.edu.cn/,2024,medium,
4136010419,井冈山大学,https://www.jgsu.edu.cn/,,学校官网,https://www.jgsu.edu.cn/,2024,medium,
4143010543,湖南理工学院,https://www.hnist.cn/,,学校官网,https://www.hnist.cn/,2024,medium,
4132011641,江苏海洋大学,https://www.jou.edu.cn/,,学校官网,https://www.jou.edu.cn/,2024,medium,
4133010350,台州学院,https://www.tzc.edu.cn/,,学校官网,https://www.tzc.edu.cn/,2024,medium,
4135010395,闽江学院,https://www.mju.edu.cn/,,学校官网,https://www.mju.edu.cn/,2024,medium,
4142010514,黄冈师范学院,http://www.hgnc.net/,,学校官网,http://www.hgnc.net/,2024,medium,
4150010642,重庆文理学院,https://www.cqwu.net/,,学校官网,https://www.cqwu.net/,2024,medium,
4133010876,浙江万里学院,https://zwu.edu.cn/,,学校官网,https://zwu.edu.cn/,2024,medium,
4123010232,齐齐哈尔大学,https://www.qqhru.edu.cn/,,学校官网,https://www.qqhru.edu.cn/,2024,medium,
4151010622,四川轻化工大学,https://www.suse.edu.cn/,,学校官网,https://www.suse.edu.cn/,2024,medium,
4112010066,天津职业技术师范大学,https://www.tute.edu.cn/,,学校官网,https://www.tute.edu.cn/,2024,medium,
4131011458,上海电机学院,https://www.sdju.edu.cn/,,学校官网,https://www.sdju.edu.cn/,2024,medium,
4142010927,湖北科技学院,https://www.hbust.edu.cn/,,学校官网,https://www.hbust.edu.cn/,2024,medium,
4161010720,陕西理工大学,https://www.snut.edu.cn/,,学校官网,https://www.snut.edu.cn/,2024,medium,
4151010640,内江师范学院,http://www.njtc.edu.cn/,,学校官网,http://www.njtc.edu.cn/,2024,medium,
4134014098,合肥师范学院,http://www.hfnu.edu.cn/,,学校官网,http://www.hfnu.edu.cn/,2024,medium,
4134010371,阜阳师范大学,http://www.fynu.edu.cn/,,学校官网,http://www.fynu.edu.cn/,2024,medium,
